id,name,types,abilities,moves,stats,game_indices,generation
48,venonat,"['bug', 'poison']","['compound-eyes', 'tinted-lens', 'run-away']","['headbutt', 'tackle', 'take-down', 'double-edge', 'supersonic', 'disable', 'psybeam', 'mega-drain', 'solar-beam', 'poison-powder', 'stun-spore', 'sleep-powder', 'string-shot', 'toxic', 'confusion', 'psychic', 'agility', 'rage', 'night-shade', 'mimic', 'screech', 'double-team', 'confuse-ray', 'reflect', 'bide', 'swift', 'leech-life', 'flash', 'psywave', 'rest', 'substitute', 'thief', 'snore', 'curse', 'protect', 'sludge-bomb', 'foresight', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'sweet-scent', 'morning-sun', 'hidden-power', 'sunny-day', 'facade', 'endeavor', 'skill-swap', 'secret-power', 'poison-fang', 'signal-beam', 'natural-gift', 'toxic-spikes', 'bug-buzz', 'energy-ball', 'zen-headbutt', 'captivate', 'bug-bite', 'venoshock', 'rage-powder', 'acid-spray', 'round', 'struggle-bug', 'confide', 'infestation', 'lunge', 'skitter-smack', 'tera-blast', 'pounce', 'psychic-noise']","{'hp': 60, 'attack': 55, 'defense': 50, 'special-attack': 40, 'special-defense': 55, 'speed': 45}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
49,venomoth,"['bug', 'poison']","['shield-dust', 'tinted-lens', 'wonder-skin']","['razor-wind', 'gust', 'whirlwind', 'headbutt', 'tackle', 'take-down', 'double-edge', 'supersonic', 'disable', 'psybeam', 'hyper-beam', 'mega-drain', 'solar-beam', 'poison-powder', 'stun-spore', 'sleep-powder', 'string-shot', 'toxic', 'confusion', 'psychic', 'agility', 'rage', 'teleport', 'night-shade', 'mimic', 'screech', 'double-team', 'confuse-ray', 'reflect', 'bide', 'swift', 'dream-eater', 'leech-life', 'flash', 'psywave', 'rest', 'substitute', 'thief', 'snore', 'curse', 'protect', 'sludge-bomb', 'foresight', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'sweet-scent', 'hidden-power', 'twister', 'sunny-day', 'facade', 'endeavor', 'skill-swap', 'refresh', 'secret-power', 'poison-fang', 'air-cutter', 'silver-wind', 'signal-beam', 'aerial-ace', 'roost', 'natural-gift', 'tailwind', 'u-turn', 'toxic-spikes', 'air-slash', 'bug-buzz', 'energy-ball', 'giga-impact', 'zen-headbutt', 'defog', 'captivate', 'bug-bite', 'ominous-wind', 'venoshock', 'sludge-wave', 'quiver-dance', 'acid-spray', 'round', 'acrobatics', 'struggle-bug', 'confide', 'infestation', 'lunge', 'skitter-smack', 'tera-blast', 'pounce', 'psychic-noise']","{'hp': 70, 'attack': 65, 'defense': 60, 'special-attack': 90, 'special-defense': 75, 'speed': 90}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
50,diglett,['ground'],"['sand-veil', 'arena-trap', 'sand-force']","['scratch', 'swords-dance', 'cut', 'sand-attack', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'growl', 'earthquake', 'fissure', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'bide', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'feint-attack', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'pursuit', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'beat-up', 'uproar', 'memento', 'facade', 'helping-hand', 'endeavor', 'secret-power', 'astonish', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'mud-shot', 'rock-blast', 'natural-gift', 'assurance', 'sucker-punch', 'earth-power', 'shadow-claw', 'mud-bomb', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'smack-down', 'foul-play', 'round', 'echoed-voice', 'ally-switch', 'final-gambit', 'bulldoze', 'work-up', 'confide', 'throat-chop', 'stomping-tantrum', 'scorching-sands', 'tera-blast']","{'hp': 10, 'attack': 55, 'defense': 25, 'special-attack': 35, 'special-defense': 45, 'speed': 95}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
51,dugtrio,['ground'],"['sand-veil', 'arena-trap', 'sand-force']","['scratch', 'swords-dance', 'cut', 'sand-attack', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'growl', 'hyper-beam', 'earthquake', 'fissure', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'bide', 'fury-swipes', 'rest', 'rock-slide', 'tri-attack', 'slash', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'hidden-power', 'sunny-day', 'rock-smash', 'beat-up', 'uproar', 'facade', 'endeavor', 'secret-power', 'astonish', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'mud-shot', 'rock-blast', 'natural-gift', 'assurance', 'sucker-punch', 'night-slash', 'earth-power', 'giga-impact', 'shadow-claw', 'mud-bomb', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'smack-down', 'sludge-wave', 'foul-play', 'round', 'echoed-voice', 'ally-switch', 'bulldoze', 'work-up', 'rototiller', 'confide', 'high-horsepower', 'throat-chop', 'stomping-tantrum', 'scorching-sands', 'tera-blast']","{'hp': 35, 'attack': 100, 'defense': 50, 'special-attack': 50, 'special-defense': 70, 'speed': 120}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
52,meowth,['normal'],"['pickup', 'technician', 'unnerve']","['pay-day', 'scratch', 'cut', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'bite', 'growl', 'sing', 'water-gun', 'bubble-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'hypnosis', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'bide', 'swift', 'skull-bash', 'amnesia', 'dream-eater', 'flash', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'flail', 'spite', 'protect', 'feint-attack', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'endure', 'charm', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'iron-tail', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'uproar', 'torment', 'facade', 'taunt', 'helping-hand', 'assist', 'knock-off', 'endeavor', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'odor-sleuth', 'aerial-ace', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'feint', 'u-turn', 'payback', 'assurance', 'punishment', 'last-resort', 'dark-pulse', 'night-slash', 'seed-bomb', 'power-gem', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'captivate', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'retaliate', 'work-up', 'snarl', 'play-rough', 'confide', 'throat-chop', 'lash-out', 'tera-blast', 'trailblaze', 'chilling-water']","{'hp': 40, 'attack': 45, 'defense': 35, 'special-attack': 40, 'special-defense': 40, 'speed': 90}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
53,persian,['normal'],"['limber', 'technician', 'unnerve']","['pay-day', 'scratch', 'cut', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'bite', 'growl', 'roar', 'water-gun', 'bubble-beam', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'hypnosis', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'bide', 'swift', 'skull-bash', 'amnesia', 'dream-eater', 'flash', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'spite', 'protect', 'feint-attack', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'endure', 'charm', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'iron-tail', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'uproar', 'torment', 'facade', 'taunt', 'helping-hand', 'knock-off', 'endeavor', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'aerial-ace', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'feint', 'u-turn', 'payback', 'assurance', 'embargo', 'last-resort', 'dark-pulse', 'night-slash', 'seed-bomb', 'power-gem', 'switcheroo', 'giga-impact', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'captivate', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'retaliate', 'work-up', 'snarl', 'play-rough', 'confide', 'throat-chop', 'skitter-smack', 'lash-out', 'tera-blast', 'trailblaze', 'chilling-water']","{'hp': 65, 'attack': 70, 'defense': 60, 'special-attack': 65, 'special-defense': 65, 'speed': 115}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
54,psyduck,['water'],"['damp', 'cloud-nine', 'swift-swim']","['mega-punch', 'pay-day', 'ice-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'disable', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'psybeam', 'bubble-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'dig', 'toxic', 'confusion', 'psychic', 'hypnosis', 'rage', 'mimic', 'screech', 'double-team', 'confuse-ray', 'light-screen', 'haze', 'bide', 'metronome', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'bubble', 'flash', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'curse', 'protect', 'mud-slap', 'foresight', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'iron-tail', 'hidden-power', 'cross-chop', 'rain-dance', 'psych-up', 'future-sight', 'rock-smash', 'whirlpool', 'hail', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'role-play', 'brick-break', 'yawn', 'knock-off', 'endeavor', 'skill-swap', 'refresh', 'secret-power', 'dive', 'signal-beam', 'muddy-water', 'aerial-ace', 'mud-shot', 'water-sport', 'calm-mind', 'water-pulse', 'brine', 'natural-gift', 'fling', 'worry-seed', 'aqua-tail', 'vacuum-wave', 'nasty-plot', 'shadow-claw', 'mud-bomb', 'zen-headbutt', 'captivate', 'hone-claws', 'wonder-room', 'psyshock', 'telekinesis', 'synchronoise', 'soak', 'low-sweep', 'simple-beam', 'round', 'clear-smog', 'scald', 'confide', 'power-up-punch', 'liquidation', 'flip-turn', 'tera-blast', 'trailblaze', 'chilling-water', 'psychic-noise']","{'hp': 50, 'attack': 52, 'defense': 48, 'special-attack': 65, 'special-defense': 50, 'speed': 55}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
55,golduck,['water'],"['damp', 'cloud-nine', 'swift-swim']","['mega-punch', 'pay-day', 'ice-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'disable', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'psybeam', 'bubble-beam', 'hyper-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'dig', 'toxic', 'confusion', 'psychic', 'hypnosis', 'rage', 'mimic', 'screech', 'double-team', 'confuse-ray', 'light-screen', 'haze', 'bide', 'metronome', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'bubble', 'flash', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'curse', 'protect', 'mud-slap', 'icy-wind', 'endure', 'charm', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'psych-up', 'future-sight', 'rock-smash', 'whirlpool', 'hail', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'role-play', 'brick-break', 'yawn', 'knock-off', 'endeavor', 'skill-swap', 'secret-power', 'dive', 'signal-beam', 'muddy-water', 'aerial-ace', 'mud-shot', 'water-sport', 'calm-mind', 'water-pulse', 'brine', 'natural-gift', 'fling', 'me-first', 'worry-seed', 'aqua-tail', 'power-gem', 'vacuum-wave', 'focus-blast', 'giga-impact', 'nasty-plot', 'shadow-claw', 'zen-headbutt', 'rock-climb', 'captivate', 'grass-knot', 'aqua-jet', 'hone-claws', 'wonder-room', 'psyshock', 'telekinesis', 'soak', 'low-sweep', 'round', 'scald', 'confide', 'power-up-punch', 'laser-focus', 'liquidation', 'flip-turn', 'tera-blast', 'trailblaze', 'chilling-water', 'psychic-noise']","{'hp': 80, 'attack': 82, 'defense': 78, 'special-attack': 95, 'special-defense': 80, 'speed': 85}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
56,mankey,['fighting'],"['vital-spirit', 'anger-point', 'defiant']","['karate-chop', 'mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'thunderbolt', 'thunder', 'earthquake', 'dig', 'toxic', 'meditate', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'focus-energy', 'bide', 'metronome', 'swift', 'skull-bash', 'fury-swipes', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'mud-slap', 'foresight', 'detect', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'pursuit', 'iron-tail', 'hidden-power', 'cross-chop', 'rain-dance', 'sunny-day', 'psych-up', 'rock-smash', 'beat-up', 'uproar', 'facade', 'focus-punch', 'smelling-salts', 'taunt', 'helping-hand', 'role-play', 'revenge', 'brick-break', 'endeavor', 'secret-power', 'overheat', 'rock-tomb', 'aerial-ace', 'bulk-up', 'covet', 'natural-gift', 'u-turn', 'close-combat', 'payback', 'assurance', 'fling', 'punishment', 'poison-jab', 'night-slash', 'seed-bomb', 'drain-punch', 'vacuum-wave', 'focus-blast', 'shadow-claw', 'rock-climb', 'gunk-shot', 'stone-edge', 'captivate', 'hone-claws', 'smack-down', 'low-sweep', 'round', 'acrobatics', 'retaliate', 'final-gambit', 'bulldoze', 'work-up', 'dual-chop', 'confide', 'power-up-punch', 'throat-chop', 'power-trip', 'stomping-tantrum', 'lash-out', 'tera-blast']","{'hp': 40, 'attack': 80, 'defense': 35, 'special-attack': 35, 'special-defense': 45, 'speed': 70}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
57,primeape,['fighting'],"['vital-spirit', 'anger-point', 'defiant']","['karate-chop', 'mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'hyper-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'thunderbolt', 'thunder', 'earthquake', 'dig', 'toxic', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'focus-energy', 'bide', 'metronome', 'swift', 'skull-bash', 'fury-swipes', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'mud-slap', 'detect', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'pursuit', 'iron-tail', 'hidden-power', 'cross-chop', 'rain-dance', 'sunny-day', 'psych-up', 'rock-smash', 'uproar', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'role-play', 'brick-break', 'endeavor', 'secret-power', 'overheat', 'rock-tomb', 'aerial-ace', 'bulk-up', 'covet', 'natural-gift', 'u-turn', 'close-combat', 'payback', 'assurance', 'fling', 'punishment', 'poison-jab', 'seed-bomb', 'drain-punch', 'vacuum-wave', 'focus-blast', 'giga-impact', 'shadow-claw', 'rock-climb', 'gunk-shot', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'smack-down', 'low-sweep', 'round', 'acrobatics', 'retaliate', 'final-gambit', 'bulldoze', 'work-up', 'dual-chop', 'confide', 'power-up-punch', 'throat-chop', 'stomping-tantrum', 'lash-out', 'tera-blast', 'rage-fist']","{'hp': 65, 'attack': 105, 'defense': 60, 'special-attack': 60, 'special-defense': 70, 'speed': 95}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
58,growlithe,['fire'],"['intimidate', 'flash-fire', 'justified']","['double-kick', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'bite', 'roar', 'ember', 'flamethrower', 'strength', 'dragon-rage', 'fire-spin', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'reflect', 'bide', 'fire-blast', 'swift', 'skull-bash', 'rest', 'substitute', 'thief', 'flame-wheel', 'snore', 'curse', 'reversal', 'protect', 'scary-face', 'mud-slap', 'outrage', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'morning-sun', 'hidden-power', 'sunny-day', 'crunch', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'helping-hand', 'secret-power', 'overheat', 'odor-sleuth', 'aerial-ace', 'howl', 'covet', 'natural-gift', 'close-combat', 'flare-blitz', 'thunder-fang', 'fire-fang', 'captivate', 'flame-burst', 'flame-charge', 'round', 'incinerate', 'retaliate', 'wild-charge', 'snarl', 'play-rough', 'confide', 'burn-up', 'psychic-fangs', 'raging-fury', 'tera-blast', 'temper-flare']","{'hp': 55, 'attack': 70, 'defense': 45, 'special-attack': 70, 'special-defense': 50, 'speed': 60}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
59,arcanine,['fire'],"['intimidate', 'flash-fire', 'justified']","['headbutt', 'body-slam', 'take-down', 'double-edge', 'leer', 'bite', 'roar', 'ember', 'flamethrower', 'hyper-beam', 'strength', 'solar-beam', 'dragon-rage', 'fire-spin', 'dig', 'toxic', 'agility', 'rage', 'teleport', 'mimic', 'double-team', 'reflect', 'bide', 'fire-blast', 'swift', 'skull-bash', 'rest', 'substitute', 'thief', 'flame-wheel', 'snore', 'curse', 'reversal', 'protect', 'scary-face', 'mud-slap', 'outrage', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'hidden-power', 'sunny-day', 'crunch', 'extreme-speed', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'helping-hand', 'superpower', 'secret-power', 'hyper-voice', 'overheat', 'odor-sleuth', 'aerial-ace', 'howl', 'covet', 'natural-gift', 'close-combat', 'flare-blitz', 'dragon-pulse', 'giga-impact', 'thunder-fang', 'fire-fang', 'rock-climb', 'iron-head', 'captivate', 'flame-charge', 'round', 'incinerate', 'retaliate', 'bulldoze', 'wild-charge', 'heat-crash', 'snarl', 'play-rough', 'confide', 'laser-focus', 'burn-up', 'psychic-fangs', 'scorching-sands', 'tera-blast', 'temper-flare']","{'hp': 90, 'attack': 110, 'defense': 80, 'special-attack': 100, 'special-defense': 80, 'speed': 95}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
60,poliwag,['water'],"['water-absorb', 'damp', 'swift-swim']","['pound', 'double-slap', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'low-kick', 'dig', 'toxic', 'psychic', 'hypnosis', 'rage', 'mimic', 'double-team', 'defense-curl', 'haze', 'bide', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'bubble', 'psywave', 'splash', 'rest', 'substitute', 'thief', 'mind-reader', 'snore', 'curse', 'protect', 'belly-drum', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'hidden-power', 'rain-dance', 'whirlpool', 'hail', 'facade', 'focus-punch', 'helping-hand', 'endeavor', 'refresh', 'secret-power', 'dive', 'ice-ball', 'weather-ball', 'muddy-water', 'mud-shot', 'water-sport', 'water-pulse', 'wake-up-slap', 'natural-gift', 'earth-power', 'mud-bomb', 'captivate', 'round', 'scald', 'bulldoze', 'confide', 'liquidation', 'tera-blast', 'chilling-water']","{'hp': 40, 'attack': 50, 'defense': 40, 'special-attack': 40, 'special-defense': 40, 'speed': 90}","['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",generation-i
